source_file,plot_nr,n_trees_gt,shannon_index,Species,Nr_of_trees_field,Conifer,Broadleaved,Broadleaved_prop,dbh_mean,dbh_sd,dbh_median,dbh_p10,dbh_p90,h_mean,h_sd,h_median,h_p10,h_p90,dbh_nn,h_nn,clarkevans,complexity_score,aboveground_points,unlabeled_points_aboveground,tree_points_aboveground,treex_mean_iou,treex_mean_precision,treex_mean_recall,treex_detection_rate,RayExtract_mean_iou,RayExtract_mean_precision,RayExtract_mean_recall,RayExtract_detection_rate,TreeLearn_mean_iou,TreeLearn_mean_precision,TreeLearn_mean_recall,TreeLearn_detection_rate,TreeAIBox_mean_iou,TreeAIBox_mean_precision,TreeAIBox_mean_recall,TreeAIBox_detection_rate,SegmentAnyTree_mean_iou,SegmentAnyTree_mean_precision,SegmentAnyTree_mean_recall,SegmentAnyTree_detection_rate,ForestFormer3D_mean_iou,ForestFormer3D_mean_precision,ForestFormer3D_mean_recall,ForestFormer3D_detection_rate,avg_mean_iou,std_mean_iou,avg_mean_precision,std_mean_precision,avg_mean_recall,std_mean_recall,avg_detection_rate,std_detection_rate
Rem_Herby_2017_2503606.laz,2503606,48,0.45704453303756,2,43,8,35,0.813953488,235.6976744,73.80493431,241,145.4,325.6,22.25348837,4.268564431,23.7,15.92,26.36,172,15.9,0.971398165,0.409773466,3112252,723345,2388907,0.912616626624852,0.928216840442029,0.982693437970302,0.958333333333333,0.860972582477854,0.927202044470184,0.925552429672501,0.979166666666667,0.845501839454128,0.87634370334539,0.952997189112172,0.979166666666667,0.858884469176784,0.889666959968369,0.9609865047473,0.958333333333333,0.849072333244621,0.886792933956341,0.949896840245799,0.916666666666667,0.894351380044098,0.929137319795997,0.943424219908275,0.979166666666667,0.87023320517039,0.0246712270522487,0.906226633663052,0.0223357620321003,0.952591770276058,0.017316557092077,0.961805555555556,0.0222330702688641
Rem_Herby_2017_2702806.laz,2702806,32,1.03004875628936,4,35,22,13,0.371428571,241.0857143,128.5460255,225,89.2,411.8,18.97714286,8.286490981,18.7,8.24,28,292,27.2,1.100856803,0.633302954,2444585,551077,1893508,0.729155147638316,0.806170777870311,0.88367949547633,0.875,0.700952316270363,0.818617799462168,0.818487970477375,1,0.78628569868004,0.86519479386181,0.903882190430324,0.9375,0.756379570193681,0.846397942709725,0.887662994639919,0.96875,0.793181367577172,0.859207183677688,0.918775709732133,1,0.813549834147126,0.869445377733481,0.932785168419731,1,0.763250655751116,0.0388314019249289,0.844172312552531,0.0238356284473328,0.890878921529302,0.036528694287368,0.963541666666667,0.0457029395176673
Rem_Herby_2017_2803006.laz,2803006,34,0.607693423870957,2,27,27,0,0,271.3333333,106.4012724,295,110.2,385,23.2037037,7.347499914,26.8,10.64,28.8,304,28.3,0.938105839,0.250669164,1689432,111951,1577481,0.699594281204955,0.816033380918608,0.793824933777258,0.911764705882353,0.727923708563113,0.870096888973359,0.812599740692379,1,0.840774178701377,0.902100276930823,0.930692410753512,0.852941176470588,0.875711019202157,0.933377644448327,0.935673031705827,0.911764705882353,0.864276848681789,0.909822673160938,0.946067581628596,0.970588235294118,0.905577767260594,0.945045461965081,0.956996111732512,0.970588235294118,0.818976300602331,0.077231870084333,0.896079387732856,0.0430046873986136,0.895975635048347,0.0663326780120956,0.936274509803921,0.0492640961819652
Rem_Herby_2017_3203406.laz,3203406,52,0.872650444211456,5,50,22,28,0.56,184.8,83.63672663,159.5,100,280.6,16.386,6.534117994,16.8,8.29,24.82,112,7.6,0.936930712,0.554289859,4384691,635975,3748716,0.513296538417476,0.64120655301559,0.788324334860821,0.942307692307692,0.51040867414033,0.662206337633792,0.751810295239489,0.980769230769231,0.463173937251553,0.58183090676395,0.668468491328208,0.711538461538462,0.575067284307391,0.688144064434134,0.831397726467775,0.961538461538462,0.635578672176159,0.703431415756804,0.835408124644736,0.961538461538462,0.64183790967383,0.719639500557287,0.864411532944452,0.980769230769231,0.556560502661123,0.0665600239183959,0.666076463026926,0.0456109901949565,0.78997008424758,0.0652481282097784,0.923076923076923,0.0955106693958419
Rem_Herby_2017_3503506.laz,3503506,26,1.3099905328263,5,26,14,12,0.461538462,213.6153846,89.48925161,231.5,87,335.5,20.82307692,8.836212206,26,6.5,28.75,187,26.5,1.275433144,0.572773116,2774681,549585,2225096,0.677618151146366,0.718747539517182,0.953341396701652,0.884615384615385,0.668974877161774,0.719110686562072,0.903328942464828,0.884615384615385,0.782051036401717,0.791767991463739,0.985818533004886,0.884615384615385,0.783113756041221,0.80613990640327,0.965188317740051,0.884615384615385,0.705223878121834,0.738589629312328,0.832330564284669,0.961538461538462,0.863826153554186,0.881579141476756,0.977107158779489,0.961538461538462,0.74680130873785,0.0693155789567392,0.775989149122558,0.0580485026667103,0.936185818829263,0.0534460933962392,0.91025641025641,0.0362618862146948
Rem_Herby_2017_3601406.laz,3601406,25,1.10588987902476,4,21,19,2,0.095238095,287.5714286,119.7240876,281,189,374,24.62857143,5.59822676,26.3,22.7,27.5,313,26.9,1.166481161,0.360402036,2836142,201259,2634883,0.899505008733579,0.92509793877049,0.971223256822077,0.96,0.785198448896133,0.876168279981228,0.887835035575496,1,0.886238732693013,0.926902914766406,0.951874618208223,0.92,0.829351394956822,0.884970273995332,0.930428481892319,1,0.846287792750918,0.924136128726338,0.910808590610359,1,0.858925818702409,0.936620398944687,0.916242184709599,1,0.850917866122146,0.03758987763894,0.912315989197414,0.022952928954645,0.928068694636345,0.0273591291281527,0.98,0.0305505046330389
Rem_Herby_2017_4102706.laz,4102706,41,0,2,43,43,0,0,210.1162791,55.54072264,215,146.2,274.8,20.69767442,4.766474607,22,17.76,24.14,160,3,0.975014842,-0.080183667,3003636,433235,2570401,0.796531368323467,0.823870365565809,0.957985874739022,0.975609756097561,0.850715434626288,0.895813491075495,0.943900138010486,1,0.885139530564153,0.902000282748791,0.978868755947857,0.975609756097561,0.856655250299031,0.901546027586758,0.941909285945463,1,0.875128681840851,0.91182860886723,0.937012561558039,1,0.887456972710465,0.913144578282635,0.950935332037326,1,0.858604539727376,0.0308996553838613,0.891367225687786,0.0307819931140518,0.951768658039699,0.0138481450699066,0.991869918699187,0.0114976712388057
Rem_Herby_2017_4401506.laz,4401506,52,1.60646563568842,6,24,5,19,0.791666667,242.5833333,123.8670103,219,85.9,404.2,19.14166667,8.25232071,21.5,8.26,28.5,368,27.6,1.072224435,0.918386918,1485538,225581,1259957,0.630050761530735,0.685903916002365,0.916482456566524,0.788461538461538,0.571546695714293,0.73230021427515,0.719076819643288,0.980769230769231,0.615705777060422,0.727586824677024,0.767436482991381,0.711538461538462,0.4670159183006,0.821591471943238,0.555626282746782,0.903846153846154,0.633346821614541,0.689266322591028,0.823391543838801,0.846153846153846,0.645542630686509,0.736705541415585,0.844108626292717,0.980769230769231,0.59386810081785,0.0613794439097432,0.732225715150732,0.0447568443012678,0.771020368679916,0.114272657256558,0.868589743589744,0.0983196259626793
Rem_Herby_2017_4802106.laz,4802106,10,1.06085694715802,4,10,2,8,0.8,278.6,138.6708333,273,128.7,424.1,16.64,6.068534511,16.5,11.03,24.06,424,24.6,0.809887257,0.518662238,1621474,351760,1269714,0.723516003396965,0.753484904177736,0.957200886908683,1,0.658353325700927,0.813267873255713,0.80530719360973,1,0.773727088507647,0.828170602274179,0.935425531325026,1,0.673655044909822,0.758481823465614,0.881667110201006,1,0.762408732649299,0.856389554076978,0.891724643134703,1,0.812212762435832,0.876683064322396,0.886892362600952,1,0.733978826266748,0.0547363046676731,0.814412970262103,0.0459541516215349,0.89303628796335,0.0479219228549667,1,0
Rem_Katrynka_2016_0600405.laz,600405,41,0.940691180657543,3,32,18,14,0.4375,227.90625,91.33608953,217,122,371.7,19.590625,4.169502127,18.75,14.96,25.99,196,20.3,0.986278759,0.241616956,2681227,1671790,1009437,0.547538567728371,0.631861731788992,0.827648025314453,0.926829268292683,0.508543580153679,0.813783340640812,0.612041882534058,1,0.524954718001445,0.660630974860183,0.724622344530256,0.951219512195122,0.584888329786352,0.67498388981002,0.825634708902777,1,0.539960709086245,0.627975947499924,0.791347856577284,0.853658536585366,0.577617471833188,0.671306724414866,0.797202732917282,0.975609756097561,0.54725056276488,0.0270410514552084,0.6800904348358,0.0624468061684606,0.763082925129352,0.0756494748347977,0.951219512195122,0.0507723414503935
Rem_Katrynka_2016_1800905.laz,1800905,15,0.540204142388861,2,14,14,0,0,458.7142857,124.3211898,451,286.3,600.4,30.13571429,5.313351419,31.65,20.79,34.97,430,35.2,1.101711356,0.215680028,2201301,498667,1702634,0.523462619584224,0.701710284046436,0.773031483366322,0.933333333333333,0.35297789890171,0.886556166052983,0.372306182042474,1,0.705956001167034,0.793097470013383,0.868748491065257,1,0.757364095089757,0.840767853288429,0.87508379248552,1,0.784683630715168,0.834045675061873,0.87044454768483,1,0.774983825272404,0.828956378127557,0.876095710005609,0.933333333333333,0.649904678455049,0.159505769284133,0.814188971098444,0.0572307017629477,0.772618367775002,0.182696333846729,0.977777777777778,0.0314269680527354
Rem_Katrynka_2016_2000905.laz,2000905,15,0.636514168294813,4,12,10,2,0.166666667,413.75,158.5726819,380.5,231.8,606.8,29.55833333,6.481927089,29.75,20.76,36.34,613,36.8,1.372936504,0.60769851,2570957,334591,2236366,0.570176597079482,0.691506945284899,0.742409926737044,0.933333333333333,0.446849652663245,0.770293225337751,0.563531048540638,1,0.650904900625375,0.790914617656927,0.79258919280796,0.866666666666667,0.666925552353305,0.828281464338444,0.810505931512312,1,0.726254341166503,0.783071328802468,0.856688643039772,1,0.784043754797945,0.870912816664025,0.889979774820919,1,0.640859133114309,0.108942073680618,0.789163399680752,0.0549942979113275,0.775950752909774,0.105860947013662,0.966666666666667,0.0509175077217315
Rem_Katrynka_2016_2101205.laz,2101205,16,0.693147180559945,2,14,14,0,0,339.3571429,161.2263612,393,134.8,515.8,25.98571429,9.325387774,30.65,13.58,34.21,443,34,0.920949941,0.397343914,2807473,839723,1967750,0.594720614244384,0.680751267431547,0.85425500335239,0.9375,0.467394897230619,0.709663179927817,0.599804391537544,0.9375,0.552148096131301,0.646530368217901,0.735135753630757,0.9375,0.702427612388347,0.788209987808844,0.887767695343785,0.875,0.743219207731108,0.803922028762613,0.919876765549573,0.9375,0.734244046246578,0.787233697232733,0.874671308376533,0.9375,0.63235907899539,0.102179377512516,0.736051754896909,0.0601595462528703,0.81191848629843,0.111075325161836,0.927083333333333,0.0232923747656228
Rem_Katrynka_2016_2201005.laz,2201005,23,0.348832095843032,2,18,16,2,0.111111111,326.6111111,96.22042029,341,224.2,420.7,26.56111111,6.956177017,28.8,20.56,30.93,427,31,1.120412859,0.139135576,2884565,299793,2584772,0.698842367562603,0.751802897924912,0.917706200130332,0.826086956521739,0.603054798421959,0.895680261314396,0.653160510806118,1,0.758020468076146,0.809126922891115,0.931902042554546,0.91304347826087,0.683613428333557,0.793307893071645,0.864166546782468,0.956521739130435,0.806316980165995,0.860388298548586,0.928172784663643,1,0.826306690332545,0.87457876159761,0.942631471609055,0.956521739130435,0.729359122148801,0.0765065777595957,0.830814172558044,0.0501953134775107,0.872956592757694,0.101462712816758,0.942028985507247,0.0597551539944589
Rem_Katrynka_2016_2201705.laz,2201705,33,0.336495757583516,2,19,19,0,0,250.9473684,212.3818557,121,83.6,629,18.31052632,10.52082035,12,7.44,31.04,243,26.1,1.158437174,0.336981134,2750799,248012,2502787,0.600733734568446,0.754957629069881,0.794357689611472,0.909090909090909,0.385986712594057,0.802402937884422,0.463655405744848,0.96969696969697,0.634584589960881,0.7404718272463,0.779692898306598,0.727272727272727,0.693417518541291,0.778080674772491,0.859397943806106,0.939393939393939,0.732857145153366,0.841839850249891,0.859137678808343,0.96969696969697,0.812844592806099,0.86540567721824,0.929528929915467,0.939393939393939,0.643404048937357,0.133775636238472,0.797193099406871,0.044795559666441,0.780961757698806,0.150111234633484,0.909090909090909,0.083905291544627
Rem_Katrynka_2016_3101005.laz,3101005,6,0.673011667009257,2,10,7,3,0.3,185,108.7126692,145.5,89.8,317.7,15.66,8.910193912,15,7.13,27.54,378,27.4,0.655349714,0.363872063,3505484,646279,2859205,0.579368753052168,0.692506556847333,0.857218076082958,0.833333333333333,0.345565453553862,0.574648191334613,0.466172947771189,1,0.5240968948957,0.629278379380436,0.697927293533851,1,0.587665561146297,0.640872830678536,0.763042035849027,1,0.497826181792183,0.534806048655047,0.7266749181593,0.833333333333333,0.359609218751071,0.497916680232588,0.536981447157403,1,0.482355343865213,0.0968345949341679,0.595004781188092,0.066143192204498,0.674669453092288,0.1334216301724,0.944444444444444,0.0785674201318386
Rem_Katrynka_2016_3101605.laz,3101605,20,0.876005765643174,4,21,18,3,0.142857143,290.1428571,150.8112349,295,81,479,22.61428571,10.22209791,25.4,6,31.9,105,6,0.828624449,0.32142341,3367144,236977,3130167,0.406565304234145,0.568229299317764,0.595110400639821,0.75,0.2855753673689,0.752330650727722,0.333982498625974,1,0.414468161043758,0.594906384854237,0.589953697894722,1,0.448823112420343,0.673339824137216,0.609023138711753,1,0.505123032841084,0.741210533632216,0.616374900445651,1,0.639522827582319,0.766652849369851,0.737301661771224,1,0.450012967581758,0.107349413266196,0.682778257006501,0.077694730952064,0.580291049681524,0.120941302423388,0.958333333333333,0.0931694990624912
Rem_Katrynka_2016_3201005.laz,3201005,32,0.837809082186546,5,31,25,6,0.193548387,216.1290323,83.45487481,237,102,316,19.69032258,6.895426254,23.5,9.2,25.3,308,24.3,1.193899978,0.595825291,2725865,729012,1996853,0.563897695732666,0.65446300139731,0.872240695736536,0.875,0.414843332960958,0.706521310805172,0.550497197798422,0.9375,0.615889753057612,0.738722359872057,0.805854015650879,0.875,0.613825366667519,0.728582609223881,0.855663527105025,0.9375,0.756961496613083,0.797050832552293,0.948698976835907,0.9375,0.798344850696672,0.810397036887082,0.978730044712778,0.90625,0.627293749288085,0.126186298420127,0.739289525122966,0.0528786371273523,0.835280742973258,0.139756033753203,0.911458333333333,0.0280477333704922
Rem_Katrynka_2016_3201705.laz,3201705,30,1.0908672785735,4,20,15,5,0.25,311.2,136.0555614,349,135.6,451.6,24.69,7.642257864,29.05,14.22,32.1,254,20.9,1.024314264,0.348911947,3012826,196920,2815906,0.44845461293992,0.558185480177389,0.763391329060379,0.8,0.332458729449165,0.642493037704337,0.460969330380385,0.966666666666667,0.453918313648588,0.657263453454583,0.642179595020569,0.9,0.509490433142269,0.645625549876701,0.798700141803286,0.9,0.500685025948256,0.683577373792779,0.678499902546051,0.866666666666667,0.658735276032677,0.781064859510185,0.807894576562748,0.933333333333333,0.483957065193479,0.0971199404324893,0.661368292419329,0.0659395722071725,0.69193914589557,0.119688949971474,0.894444444444444,0.0524110062892033
Rem_Katrynka_2016_3400805.laz,3400805,24,0.610864302054894,2,21,21,0,0,315.3333333,140.9369836,384,96,451,25.7047619,9.986214307,30.7,9.2,34,87,6.7,0.898887078,0.03417016,3504951,585546,2919405,0.653235791844968,0.73664479538958,0.84339526453584,0.791666666666667,0.547113129857794,0.866980205909394,0.64652805529001,0.833333333333333,0.755483129940233,0.852362626533255,0.869276290316155,0.791666666666667,0.823394485690067,0.854675099281881,0.96069149612788,0.833333333333333,0.905915277198151,0.952238481538393,0.951789835188404,0.958333333333333,0.92497920512698,0.947708528150394,0.975950805056953,0.958333333333333,0.768353503276365,0.134690632373583,0.868434956133816,0.0720251649275967,0.874605291085874,0.113034575273565,0.861111111111111,0.0708197154665665
Rem_Katrynka_2016_3601605.laz,3601605,33,0.551079928086973,2,28,28,0,0,262.8214286,82.90648617,273.5,143.1,356.3,23.94642857,5.997745388,26.2,13.82,27.59,406,28.7,1.099468908,0.10074988,2608158,478579,2129579,0.620443780488848,0.73292092751119,0.840954512570908,1,0.469068723789394,0.817235330077093,0.536655067760958,1,0.759649996542892,0.821941497500115,0.913464419380751,1,0.751490667768941,0.79927004389732,0.935387584862352,1,0.788829361608731,0.837750208637842,0.904918085458936,1,0.843135005685781,0.886532577522773,0.952061916841492,1,0.705436255980764,0.125212369870803,0.815941764191056,0.0459469746357705,0.847240264479233,0.143162246954081,1,0
Rem_Katrynka_2016_3701705.laz,3701705,45,1.34163468931699,5,36,22,14,0.388888889,258.6666667,110.9705238,265,113.5,401,23.00833333,6.852126886,26.5,11.4,28.85,179,20.9,0.990149793,0.686400804,2719501,766960,1952541,0.63697667355493,0.781587166418778,0.804788034263564,0.888888888888889,0.470205842977132,0.871992416374032,0.523776934716663,1,0.636681255659503,0.746244692121014,0.805664869060252,0.955555555555556,0.689480178543773,0.810688152596054,0.839521080257698,1,0.72196139629861,0.826037676689651,0.86876788439236,0.933333333333333,0.734737386453701,0.868253786312486,0.826260720813979,0.955555555555556,0.648340455581275,0.0881040692156133,0.817467315085336,0.0447804041268532,0.778129920584086,0.115805122751081,0.955555555555556,0.0384900179459751
Rem_Katrynka_2016_3702205.laz,3702205,46,0.839604899860971,3,41,39,2,0.048780488,242.6341463,125.3227346,216,96,419,21.65365854,8.06325299,21.4,10.9,31.2,106,12.9,0.921427269,0.264195449,2703435,408480,2294955,0.486667460525127,0.661336261625869,0.690932099962446,0.978260869565217,0.39660566286465,0.790814912783662,0.476564502504378,1,0.459652097482431,0.633689521548108,0.578825315847665,0.934782608695652,0.549060415848283,0.706841413225685,0.727955804548807,0.978260869565217,0.588627554170685,0.702424234208316,0.794668640799414,0.869565217391304,0.656067119674261,0.768092060460664,0.807227745633476,0.978260869565217,0.522780051760906,0.0856360787028474,0.710533067308717,0.0550194664097876,0.679362351549364,0.117880550574589,0.956521739130435,0.0434782608695652
Rem_Katrynka_2016_4001405.laz,4001405,40,0.691416077617118,2,34,34,0,0,274.7352941,96.81231728,262.5,165,385,25.64117647,6.270861796,28.65,16.44,32.94,361,32.6,1.105617883,0.4181067,3454132,359629,3094503,0.56020795784251,0.673312281897045,0.804708683442504,0.95,0.451893471905134,0.81236874840254,0.521545999358376,1,0.601848363416053,0.692912647717157,0.825025238353416,0.975,0.631283766260828,0.674866645846718,0.900894806213248,0.975,0.661315311283289,0.726412500499097,0.856142496671141,0.975,0.750857786905026,0.796069372622351,0.924575836728503,0.975,0.609567776268807,0.0917146171314657,0.729323699497485,0.0559591434200373,0.805482176794531,0.133451376977521,0.975,0.0144337567297407
Rem_Katrynka_2016_4102805.laz,4102805,11,0.304636097349238,2,14,14,0,0,355.2142857,92.60185957,368.5,250.1,448.4,27.3,7.397192815,30.5,15.75,32.33,384,15.3,0.908715049,-0.152154119,3036795,338768,2698027,0.527056725531742,0.625565871734344,0.824410621815837,0.909090909090909,0.404084756084013,0.846920612664862,0.45036469471547,1,0.772336900986385,0.849905219873207,0.899035288061202,1,0.710910965206367,0.76234934636566,0.932296968613505,1,0.77499598456406,0.887228745742615,0.867580613169478,1,0.814071827574852,0.903574376079,0.896598392203758,1,0.667242859991236,0.150014156214998,0.812590695409948,0.0948000206442303,0.811714429763208,0.164937474420451,0.984848484848485,0.0338798178409059
